label,text
anger,aint piss angry mad anything feel pretty much fuckin insult
anger,still work guilt feel selfish self preservation without justification must survive bring baby
anger,know begin already feel fuck
anger,often feel resentful anything seem good
anger,even mention show want trust feelings hop would think rude mean coercive pushy
anger,back home feel irritable since look forward party week
anger,know alone say often feel rush
anger,miss time husband feel rush get back home relieve caregiver
anger,feel rush try get everything together late night
anger,saw starve people ethiopia tv felt awful see suffer
anger,currently feel aggravate
anger,feel like greedy person like two people
anger,child steal rmb grandfather maternal feel exceptionally wrong
anger,feel really hateful disgruntle job sure hope lose late
anger,feel irritable grumpy today come home lunch take nap
anger,feel grumpy sore
anger,feel particularly bitchy think adequately express appreciation
anger,think feel dissatisfy life
anger,feel outrage life easy bless
anger,also hate feel aggravate know suppose eat feel way often sound way
anger,feel petty things extent humans seem feel war start stupid little things try might understand things love two people feel jealous lead murder unhappiness
anger,typically respond feel offend
anger,meet date continue source apathy worse people feel wrong whose confidence act bad faith
anger,feel stubborn ridiculous possibly several colourful turn phrase children still asleep tip tongue settle heave sigh turn leave
anger,read feel need read make little grumpy
anger,think maybe strongly feel brad look really distract
anger,feel cluster fuck head
anger,hear way parent friend mistreat
anger,worry feel resentful woman work
anger,feel little grumpy think everything need get do flip around way well ready roll sleeves write list get work
anger,spend life condemn others feel wrong people yet consequences strangely bitter
anger,always giver taker feel selfish consider idea
anger,feel frustrate sometimes mac lipstick read name open select shade
anger,know pair sock take two months make feel truly truly distract string like call
anger,feel little lighter spirit know neither warrick despise incredible naivety stupidity
anger,like end feel like little bite rush
anger,help feel little envious treat body power people might store demonstrations super strength perfect specimens glisten accentuate oil exercise gear see
anger,feel greedy want see film series continue
anger,admit feel little irate well control
anger,yeast infection vagina could feel irritate yeast due diet stop eat lot sugary foods
anger,help feel selfish could shelter feel way
anger,swing feel resentful others need feel ashamed angry able better daughter sister friend citizen
anger,years old one time know dad come home worst feel ever felt hat since ever change
anger,feel resentful show resentment eat tempura sundaes
anger,feel cold
anger,admittedly feel like crap want sleep day cranky want yell everyone
anger,remember feel annoy also wonder stop buy something
anger,think make know feel cold weather friends ready winter finish please please finish
anger,assume feel cold like water freeze plenty fee though eschew favor forage scratch
anger,feel like total bitchy person today yay
anger,feel little torture lose
anger,one close friends say like way nice people know
anger,would feel resentful toward patrick read avery nightly book
anger,even time feel jealous busy pin picture write href http nanashi
anger,feel annoy add feel important whatever shit anymore
anger,feel annoy kind people comment try philosophy religion
anger,feel fuck church fuck luminaries swinelord back deluxe r
anger,get bottom feel berate feel dissatisfy
anger,gigantic spider climb face flat
anger,really feel bother honest
anger,guess could say teeter totering right edge feel like dangerous
anger,longer angst inside kind yelp passion feel wrong drive initial connection emo
anger,feel like long enough would emotions back b c could either stress people hide emotions would support back feel would safe esp without uw school work
anger,admit feel agitate hubby ask want join drink agree
anger,find feel irritable deplete run mental checklist work
anger,snap everybody feel grumpy general
anger,guess mild pain make feel even impatient get
anger,blogging simply feel distract though suppose study cell bio
anger,feel band perhaps distract hardcore dancers flail around
anger,go feel annoy
anger,get sleep feel quite irritable restless every time drop sleep mosquito would land face squeal around ear
anger,love projector old old smell displease old slightly musty early feel like little episode mad men set watch something
